Episode,Reward,Waypoints_Reached,Shape_Complete,Actor_Loss,Critic_Loss
1,-45.000,5,0,,
2,-45.000,5,0,,
3,-43.000,7,0,,
4,-45.000,5,0,,
5,-45.000,5,0,,
6,-47.000,3,0,-1.687124,4.323981
7,-46.000,4,0,-2.678693,0.567151
8,-46.000,4,0,-3.083137,0.666617
9,-42.000,8,0,-3.084419,0.640383
10,-44.000,6,0,-3.047668,0.649951
